Algorithm,Set,RMSE,IFT_Actual,IFT_Prediction,Residual,Standarized,Set Overall Results,R,RMSE,
DT,Testing,74.07184225,16.29,7.6835,8.6065,2.497215705,,,,
DT,Testing,0.444444444,8.3,8.966666667,-0.666666667,-0.236514892,,,,
DT,Testing,3.251710562,18.248,20.05125,-1.80325,-0.571579789,,,,
DT,Testing,29.37278678,15.019,9.599333333,5.419666667,1.557736873,,,,
DT,Testing,14.41395461,2.611,6.407571429,-3.796571429,-1.159211174,,,,
DT,Testing,19.28589961,2.016,6.407571429,-4.391571429,-1.334617242,,,,
DT,Testing,2.56,26.1,24.5,1.6,0.431698702,,,,
DT,Testing,1.44,25.7,24.5,1.2,0.313778656,,,,
DT,Testing,0.7396,24.2,23.34,0.86,0.213546617,,,,
DT,Testing,43.01298533,12.966,6.407571429,6.558428571,1.893444013,,,,
DT,Testing,22.1841,4.4,9.11,-4.71,-1.428490022,,,,
DT,Testing,4.730625,15.22,17.395,-2.175,-0.681171731,,,,
DT,Testing,0,12.76,12.76,0,-0.039981482,,,,
DT,Testing,52.37623673,10,2.762857143,7.237142857,2.093529062,,,,
DT,Testing,27.09390958,12.88868103,7.6835,5.205181032,1.494506483,,,,
DT,Testing,0.037083755,6.215,6.407571429,-0.192571429,-0.096751561,,,,
DT,Testing,29.00361025,7.749,13.1345,-5.3855,-1.627627499,,,,
DT,Testing,146.8944,19.68,31.8,-12.12,-3.612958871,,,,
DT,Testing,52.37623673,10,2.762857143,7.237142857,2.093529062,,,,
DT,Testing,0.030625,4.7,4.525,0.175,0.011608538,,,,
DT,Testing,0.7396,24.2,23.34,0.86,0.213546617,,,,
DT,Testing,0.080277778,8.5,8.216666667,0.283333333,0.043545217,,,,
DT,Testing,2.680236735,4.4,2.762857143,1.637142857,0.44264842,,,,
DT,Testing,0.030625,4.7,4.525,0.175,0.011608538,,,,
DT,Testing,0.359700062,20.651,20.05125,0.59975,0.136824887,,,,
DT,Testing,14.60921284,18.029,14.2068,3.8222,1.086803516,,,,
DT,Testing,0.319507562,10.394,10.95925,-0.56525,-0.206617247,,,,
DT,Testing,227.889216,36.416,21.32,15.096,4.410321049,,,,
DT,Testing,8.1796,26.2,23.34,2.86,0.803146846,,,,
DT,Testing,0,22.3,22.3,0,-0.039981482,,,,
DT,Testing,21.50309388,7.4,2.762857143,4.637142857,1.327048764,,,,
DT,Testing,0.308025,1.85,2.405,-0.555,-0.203595545,,,,
DT,Testing,296.5284,2.55,19.77,-17.22,-5.116439456,,,,
DT,Testing,2.979076,4.131,2.405,1.726,0.468843516,,,,
DT,Testing,2.9929,14.82,16.55,-1.73,-0.54998568,,,,
DT,Testing,1.137777778,7.9,8.966666667,-1.066666667,-0.354434937,,,,
DT,Testing,1.074677778,19.2,20.23666667,-1.036666667,-0.345590934,,,,
DT,Testing,0.075625,4.8,4.525,0.275,0.04108855,,,,
DT,Testing,0.765625,5.4,4.525,0.875,0.217968619,,,,
DT,Testing,18.37959388,7.05,2.762857143,4.287142857,1.223868724,,,,
DT,Testing,7.812025,18.34,15.545,2.795,0.783984839,,,,
DT,Testing,0.81,18.749,17.849,0.9,0.225338621,,,,
DT,Testing,1.136356,3.06,1.994,1.066,0.27427544,,,,
DT,Testing,3.19873225,14.923,13.1345,1.7885,0.487268523,,,,
DT,Testing,18.37959388,7.05,2.762857143,4.287142857,1.223868724,,,,
DT,Testing,17.94934444,16,20.23666667,-4.236666667,-1.288951301,,,,
DT,Testing,1.755625,17,15.675,1.325,0.35062867,,,,
DT,Testing,1.173611111,9.3,8.216666667,1.083333333,0.279385309,,,,
DT,Testing,40.3020625,12.75596197,6.407571429,6.348390544,1.831524779,,,,
DT,Testing,34.22640011,14.067,8.216666667,5.850333333,1.684697456,,,,
DT,Testing,4.541161,19.98,17.849,2.131,0.588237563,,,,
DT,Testing,52.37623673,10,2.762857143,7.237142857,2.093529062,,,,
DT,Testing,58.42656662,21.9,14.25627273,7.643727273,2.213390195,,,,
DT,Testing,0.73410624,13.35,14.2068,-0.8568,-0.29256622,,,,
DT,Testing,55.38065785,9.13,1.688181818,7.441818182,2.153867371,,,,
DT,Testing,30.94140625,13.246,7.6835,5.5625,1.599844156,,,,
DT,Testing,0.009517361,12.85755696,12.76,0.097556962,-0.011221678,,,,
DT,Testing,0,20,20,0,-0.039981482,,,,
DT,Testing,12.59480951,11.55,15.09891667,-3.548916667,-1.086202522,,,,
DT,Testing,0.392711111,11.27,10.64333333,0.626666667,0.144759923,,,,
DT,Val,18.37959388,7.05,2.762857143,4.287142857,1.223868724,,,,
DT,Val,0,30,30,0,-0.039981482,,,,
DT,Val,3.188821893,16.042,14.25627273,1.785727273,0.486451123,,,,
DT,Val,0,6.2,6.2,0,-0.039981482,,,,
DT,Val,0,16.55,16.55,0,-0.039981482,,,,
DT,Val,9.525079347,11.17,14.25627273,-3.086272727,-0.949815036,,,,
DT,Val,0.097084174,12.906,12.59441667,0.311583333,0.051873321,,,,
DT,Val,0.075625,4.8,4.525,0.275,0.04108855,,,,
DT,Val,158.533281,4.249,16.84,-12.591,-3.751809725,,,,
DT,Val,0.5184,2.56,3.28,-0.72,-0.252237564,,,,
DT,Val,0.583696,1.23,1.994,-0.764,-0.265208769,,,,
DT,Val,81,17.5,26.5,-9,-2.693182514,,,,
DT,Val,0.498906778,8.923,8.216666667,0.706333333,0.168245666,,,,
DT,Val,3.968064,28.438,26.446,1.992,0.547260347,,,,
DT,Val,48.60762201,8.127,15.09891667,-6.971916667,-2.095303314,,,,
DT,Val,227.889216,36.416,21.32,15.096,4.410321049,,,,
DT,Val,7.226777671,3.4,6.088266667,-2.688266667,-0.832482803,,,,
DT,Val,0.041209,9.533,9.736,-0.203,-0.099825905,,,,
DT,Val,10.78027778,11.5,8.216666667,3.283333333,0.927945561,,,,
DT,Val,2.680236735,4.4,2.762857143,1.637142857,0.44264842,,,,
DT,Val,0.009517361,12.85755696,12.76,0.097556962,-0.011221678,,,,
DT,Val,0.119025,2.75,2.405,0.345,0.061724558,,,,
DT,Val,0.7225,2.43,3.28,-0.85,-0.290561579,,,,
DT,Val,5.515116755,8.756,6.407571429,2.348428571,0.65233553,,,,
DT,Val,0.667897562,16.291,17.10825,-0.81725,-0.280906875,,,,
DT,Val,6.163160898,3.925,6.407571429,-2.482571429,-0.771843824,,,,
DT,Val,4.143599507,14.63,12.59441667,2.035583333,0.560108718,,,,
DT,Val,0.099225,14.35,14.665,-0.315,-0.132843518,,,,
DT,Val,2.9929,14.82,16.55,-1.73,-0.54998568,,,,
DT,Val,2.053079592,1.33,2.762857143,-1.432857143,-0.462387932,,,,
DT,Val,4.386581174,10.5,12.59441667,-2.094416667,-0.657415755,,,,
DT,Val,21.50309388,7.4,2.762857143,4.637142857,1.327048764,,,,
DT,Val,14.37724167,9.88,6.088266667,3.791733333,1.07782194,,,,
DT,Val,21.50309388,7.4,2.762857143,4.637142857,1.327048764,,,,
DT,Val,0.348774612,5.817,6.407571429,-0.590571429,-0.214082007,,,,
DT,Val,0.366327563,16.503,17.10825,-0.60525,-0.218409251,,,,
DT,Val,2.680236735,4.4,2.762857143,1.637142857,0.44264842,,,,
DT,Val,0.030625,4.7,4.525,0.175,0.011608538,,,,
DT,Val,227.889216,21.32,36.416,-15.096,-4.490284013,,,,
DT,Val,0.330625,15.1,15.675,-0.575,-0.209491548,,,,
DT,Val,52.345225,2.215,9.45,-7.235,-2.172860311,,,,
DT,Val,5.625119004,8.46,6.088266667,2.371733333,0.659205777,,,,
DT,Val,22.1841,4.4,9.11,-4.71,-1.428490022,,,,
,,,,,,,,,,
Algorithm,Set,RMSE,IFT_Actual,IFT_Prediction,Residual,Standarized,Set Overall Results,R,RMSE,
SVM,Training,1.146032167,25,23.92947108,1.070528919,0.335439043,Training,0.924571775,3.400066396,
SVM,Training,74.89111075,18.4,9.74603497,8.65396503,2.532650058,Testing,0.865583453,3.692269396,
SVM,Training,1.142936034,14.928,13.85891814,1.069081865,0.335019776,Validation,0.928185508,3.170788801,
SVM,Training,0.686268012,1.43,2.258412948,-0.828412948,-0.214756927,,,,
SVM,Training,1.145103619,0.92,1.990095145,-1.070095145,-0.284781488,,,,
SVM,Training,1.133448698,2.64,3.704635476,-1.064635476,-0.283199614,,,,
SVM,Training,1.141811438,8.4,9.468555772,-1.068555772,-0.284335473,,,,
SVM,Training,0.85378954,10.129,11.05300733,-0.924007327,-0.242454269,,,,
SVM,Training,61.91809265,34.2,26.33119497,7.868805033,2.305159226,,,,
SVM,Training,4.154787578,19.2,21.2383296,-2.038329605,-0.565315983,,,,
SVM,Training,0.478885233,13.35,12.65798466,0.692015342,0.225769206,,,,
SVM,Training,6.85813926,29,26.38119507,2.61880493,0.784033724,,,,
SVM,Training,0.77173285,1.43,2.308483267,-0.878483267,-0.22926421,,,,
SVM,Training,1.135588344,1.7,0.634360125,1.065639875,0.3340225,,,,
SVM,Training,0.686268012,1.43,2.258412948,-0.828412948,-0.214756927,,,,
SVM,Training,1.143086383,8.54,7.47084782,1.06915218,0.335040149,,,,
SVM,Training,13.36875956,21.64,17.98366857,3.656331435,1.084644771,,,,
SVM,Training,28.35060907,11.3,5.975471,5.324529,1.567985306,,,,
SVM,Training,2.204391366,17.45,15.96528071,1.484719289,0.455445809,,,,
SVM,Training,1.140471133,11.523,12.59092843,-1.067928431,-0.284153708,,,,
SVM,Training,1.115111717,1.9,2.955988502,-1.055988502,-0.280694255,,,,
SVM,Training,1.146872191,9.724,10.79492119,-1.070921188,-0.285020824,,,,
SVM,Training,1.144216426,19.173,18.10331947,1.069680525,0.335193231,,,,
SVM,Training,61.91809265,34.2,26.33119497,7.868805033,2.305159226,,,,
SVM,Training,2.600348467,26.5,24.8874404,1.612559601,0.492486029,,,,
SVM,Training,1.144503141,3.7,4.769814536,-1.069814536,-0.284700185,,,,
SVM,Training,18.56014963,20,24.30814921,-4.308149212,-1.222969396,,,,
SVM,Training,1.146032167,25,23.92947108,1.070528919,0.335439043,,,,
SVM,Training,29.58658271,10.07,15.50935499,-5.43935499,-1.550722906,,,,
SVM,Training,84.59237361,14,23.19741125,-9.197411245,-2.639575304,,,,
SVM,Training,13.36875956,21.64,17.98366857,3.656331435,1.084644771,,,,
SVM,Training,0.162486464,5.8,6.203096098,-0.403096098,-0.091526395,,,,
SVM,Training,70.69029403,21.06,12.65224798,8.40775202,2.461312747,,,,
SVM,Training,1.146032167,25,23.92947108,1.070528919,0.335439043,,,,
SVM,Training,0.406757823,8.923,8.285224316,0.637775684,0.210053906,,,,
SVM,Training,83.45218443,21.05,11.91478329,9.135216715,2.672087048,,,,
SVM,Training,69.50119852,1.05,9.386737882,-8.336737882,-2.390205366,,,,
SVM,Training,10.52138576,14.74,17.98366857,-3.243668565,-0.914548706,,,,
SVM,Training,1.135957408,26.2,25.13418697,1.065813027,0.334072669,,,,
SVM,Training,1.128898113,20.8,19.73750383,1.062496171,0.333111649,,,,
SVM,Training,2.362267693,4.7,6.236967044,-1.536967044,-0.420052105,,,,
SVM,Training,10.64039657,28,24.73803793,3.261962074,0.970380908,,,,
SVM,Training,1.115111717,1.9,2.955988502,-1.055988502,-0.280694255,,,,
SVM,Training,1.131504451,1.13,2.19372198,-1.06372198,-0.282934939,,,,
SVM,Training,1.130887527,12.76,13.82343196,-1.063431957,-0.282850908,,,,
SVM,Training,1.148350987,3.558,4.629611397,-1.071611397,-0.285220804,,,,
SVM,Training,2.499960132,10.86,12.44112622,-1.581126223,-0.432846705,,,,
SVM,Training,1.14864593,16.1,17.17174901,-1.071749005,-0.285260675,,,,
SVM,Training,1.26647389,31.13,30.00462278,1.125377221,0.351330691,,,,
SVM,Training,25.37705415,6.2,1.162435693,5.037564307,1.484840676,,,,
SVM,Training,1.139837825,1.75,2.817631877,-1.067631877,-0.284067785,,,,
SVM,Training,0.77173285,1.43,2.308483267,-0.878483267,-0.22926421,,,,
SVM,Training,10.92334832,28.27,24.96495109,3.305048914,0.982864811,,,,
SVM,Training,1.139273854,10.33,11.39736772,-1.067367722,-0.28399125,,,,
SVM,Training,1.140507318,12.879,11.81105463,1.067945372,0.334690491,,,,
SVM,Training,0.030729218,19.271,19.44629751,-0.175297514,-0.025524447,,,,
SVM,Training,93.48628846,28.438,18.76916923,9.66883077,2.826695416,,,,
SVM,Training,0.9273908,22.3,21.33698868,0.963011319,0.304287089,,,,
SVM,Training,1.144252898,12.091,11.02130243,1.069697573,0.33519817,,,,
SVM,Training,0.742820756,21.424,20.5621295,0.861870498,0.274982731,,,,
SVM,Training,44.66044086,30,23.31715324,6.682846763,1.961541829,,,,
SVM,Training,1.146672583,5.641,6.711827989,-1.070827989,-0.284993821,,,,
SVM,Training,2.292514148,17.95,16.43589494,1.514105065,0.463959991,,,,
SVM,Training,16.75446009,7.69,11.78322124,-4.093221236,-1.160696555,,,,
SVM,Training,1.128932515,13.38,12.31748764,1.06251236,0.33311634,,,,
SVM,Training,0.162486464,5.8,6.203096098,-0.403096098,-0.091526395,,,,
SVM,Training,9.4093E-05,12.51,12.50029985,0.009700154,0.028076442,,,,
SVM,Training,1.14178624,1.6,0.531456019,1.068543981,0.334863931,,,,
SVM,Training,1.145717411,16.509,15.4386181,1.0703819,0.335396446,,,,
SVM,Training,1.144503141,3.7,4.769814536,-1.069814536,-0.284700185,,,,
SVM,Training,29.58658271,10.07,15.50935499,-5.43935499,-1.550722906,,,,
SVM,Training,1.14255907,9.3,10.36890555,-1.068905548,-0.284436816,,,,
SVM,Training,61.91809265,34.2,26.33119497,7.868805033,2.305159226,,,,
SVM,Training,62.4610636,17.1,25.00323121,-7.903231213,-2.26460193,,,,
SVM,Training,0.159895262,9.212,9.611869056,-0.399869056,-0.090591398,,,,
SVM,Training,0.078614395,28.312,28.59238259,-0.280382587,-0.055971605,,,,
SVM,Training,35.67240357,15.2,21.17263791,-5.972637907,-1.70523533,,,,
SVM,Training,1.141922111,9.45,10.51860756,-1.068607557,-0.284350477,,,,
SVM,Training,6.027668945,18.52,16.06486885,2.455131146,0.736611179,,,,
SVM,Training,0.105861821,31.8,31.47463586,0.325364136,0.119536351,,,,
SVM,Training,1.133591833,10.91,11.9747027,-1.064702697,-0.28321909,,,,
SVM,Training,1.142912064,16.32,17.38907065,-1.069070655,-0.284484654,,,,
SVM,Training,1.141162055,4.7,3.631748131,1.068251869,0.334779295,,,,
SVM,Training,39.43252191,13.7,19.97953198,-6.279531982,-1.794154262,,,,
SVM,Training,2.362267693,4.7,6.236967044,-1.536967044,-0.420052105,,,,
SVM,Training,0.032656049,1.33,1.149290153,0.180709847,0.07762448,,,,
SVM,Training,0.9273908,22.3,21.33698868,0.963011319,0.304287089,,,,
SVM,Training,1.144503141,3.7,4.769814536,-1.069814536,-0.284700185,,,,
SVM,Training,0.04321006,2.824,2.616129703,0.207870297,0.085493899,,,,
SVM,Training,39.96733587,7.9,14.22197247,-6.321972467,-1.806450891,,,,
SVM,Training,28.35060907,11.3,5.975471,5.324529,1.567985306,,,,
SVM,Training,25.78644981,19.66,24.73803602,-5.078036019,-1.446035003,,,,
SVM,Training,1.143328757,27.4,26.33073448,1.069265522,0.335072989,,,,
SVM,Training,1.131790942,9.906,8.842143364,1.063856636,0.333505828,,,,
SVM,Training,1.145311712,16.58,15.50980763,1.070192372,0.335341532,,,,
SVM,Training,1.136239164,19,17.9340548,1.065945198,0.334110964,,,,
SVM,Training,17.87851398,31.13,26.90170082,4.228299183,1.250365668,,,,
SVM,Training,96.04394115,10.79,20.59020108,-9.800201077,-2.814226536,,,,
SVM,Training,2.087894238,15.22,16.66495475,-1.444954753,-0.393392631,,,,
SVM,Training,13.2083781,12.776,9.14166676,3.63433324,1.078271054,,,,
SVM,Training,22.15427033,6.75,11.4568323,-4.706832303,-1.338483112,,,,
SVM,Training,6.660502063,8.977,11.55779485,-2.580794851,-0.722488879,,,,
SVM,Training,1.13191067,6.1,7.163912905,-1.063912905,-0.282990257,,,,
SVM,Training,1.139273854,10.33,11.39736772,-1.067367722,-0.28399125,,,,
SVM,Training,11.5009178,17.417,14.02569969,3.391300311,1.007855134,,,,
SVM,Training,1.128898113,20.8,19.73750383,1.062496171,0.333111649,,,,
SVM,Training,0.503340907,9.11,9.819465226,-0.709465226,-0.18029323,,,,
SVM,Training,20.47129582,7.205,11.72952161,-4.524521612,-1.285660743,,,,
SVM,Training,1.146503112,23.2,24.27074886,-1.070748856,-0.284970893,,,,
SVM,Training,3.681306526,5.971,7.889673116,-1.918673116,-0.530646929,,,,
SVM,Training,1.13922075,24.5,23.43265715,1.067342846,0.334515916,,,,
SVM,Training,1.13191067,6.1,7.163912905,-1.063912905,-0.282990257,,,,
SVM,Training,5.863717182,13.745,16.16651134,-2.421511343,-0.676338364,,,,
SVM,Training,1.142264914,4.8,3.731232058,1.068767942,0.334928821,,,,
SVM,Training,3.057689496,10.134,8.38537497,1.74862503,0.53190938,,,,
SVM,Training,18.27267964,12.55,16.8246555,-4.274655499,-1.213264989,,,,
SVM,Training,3.5290381,8.492,6.613426578,1.878573422,0.569560391,,,,
SVM,Training,1.1374321,19.57,18.50349538,1.066504618,0.334273049,,,,
SVM,Training,1.138536511,16.55,17.61702226,-1.067022263,-0.283891157,,,,
SVM,Training,0.693848483,14.776,15.60897568,-0.83297568,-0.216078925,,,,
SVM,Training,0.686268012,1.43,2.258412948,-0.828412948,-0.214756927,,,,
SVM,Training,18.56014963,20,24.30814921,-4.308149212,-1.222969396,,,,
SVM,Training,1.143581699,1.36,2.429383794,-1.069383794,-0.284575382,,,,
SVM,Training,0.284748306,22.1,21.56638187,0.533618127,0.179875485,,,,
SVM,Training,0.771561872,14.51,13.63161405,0.878385947,0.279767887,,,,
SVM,Training,1.131504451,1.13,2.19372198,-1.06372198,-0.282934939,,,,
SVM,Training,0.77173285,1.43,2.308483267,-0.878483267,-0.22926421,,,,
SVM,Training,1.13917881,19.655,20.7223232,-1.067323198,-0.283978349,,,,
SVM,Training,0.010917136,6.146,6.0415149,0.1044851,0.05553926,,,,
SVM,Training,0.040877519,16.4,16.1978181,0.202181895,0.083845752,,,,
SVM,Training,17.93213818,30.1,25.86536446,4.234635543,1.252201554,,,,
SVM,Training,67.08150223,22,13.8096702,8.1903298,2.398317228,,,,
SVM,Training,14.94032292,18.151,22.01627139,-3.86527139,-1.09465078,,,,
SVM,Training,23.93217228,10.986,15.87805195,-4.892051949,-1.392148316,,,,
SVM,Training,1.145333999,16.594,15.52379722,1.070202784,0.335344549,,,,
SVM,Training,1.131504451,1.13,2.19372198,-1.06372198,-0.282934939,,,,
SVM,Training,0.389312491,24.2,23.57605089,0.623949109,0.206047819,,,,
SVM,Training,1.14066722,16.275,15.20697977,1.068020234,0.334712181,,,,
SVM,Training,1.115111717,1.9,2.955988502,-1.055988502,-0.280694255,,,,
SVM,Training,1.14416306,18.348,17.27834442,1.06965558,0.335186003,,,,
SVM,Training,17.14339283,7.323,11.46345805,-4.140458046,-1.174382862,,,,
SVM,Training,34.99184872,8.1,14.01539083,-5.915390834,-1.688648667,,,,
SVM,Training,1.132569977,18.871,17.80677729,1.06422271,0.333611894,,,,
SVM,Training,1.140197159,6.309,7.37680015,-1.06780015,-0.28411654,,,,
SVM,Training,1.128730599,14.64,13.57758266,1.062417337,0.333088808,,,,
SVM,Training,1.613334839,12.98050108,11.71032989,1.270171185,0.393283031,,,,
SVM,Training,10.96875964,2.918,6.22991178,-3.31191178,-0.934321371,,,,
SVM,Training,1.130455113,3.4,4.463228627,-1.063228627,-0.282791996,,,,
SVM,Training,61.91809265,34.2,26.33119497,7.868805033,2.305159226,,,,
SVM,Training,35.74928157,17.2,11.22092971,5.979070293,1.757630912,,,,
SVM,Training,14.15238734,28.5,24.73803411,3.761965888,1.115251106,,,,
SVM,Training,85.86448386,2.78,12.04630907,-9.266309074,-2.659537636,,,,
SVM,Training,4.154787578,19.2,21.2383296,-2.038329605,-0.565315983,,,,
SVM,Training,1.141093779,17.54,18.60821991,-1.068219912,-0.284238161,,,,
SVM,Training,1.149037455,12.785,13.85693165,-1.071931647,-0.285313593,,,,
SVM,Training,28.35060907,11.3,5.975471,5.324529,1.567985306,,,,
SVM,Training,0.625595191,16.042,15.25105424,0.790945757,0.254433125,,,,
SVM,Training,0.284748306,22.1,21.56638187,0.533618127,0.179875485,,,,
SVM,Training,11.10827714,3.015,6.347908211,-3.332908211,-0.940404839,,,,
SVM,Training,96.04394115,10.79,20.59020108,-9.800201077,-2.814226536,,,,
SVM,Training,4.538745883,10.669,12.79943326,-2.130433262,-0.59200193,,,,
SVM,Training,32.99624243,16.84,11.09576442,5.744235583,1.689590329,,,,
SVM,Training,0.032656049,1.33,1.149290153,0.180709847,0.07762448,,,,
SVM,Training,31.26922079,18.003,12.41111116,5.591888839,1.64544966,,,,
SVM,Training,0.77173285,1.43,2.308483267,-0.878483267,-0.22926421,,,,
SVM,Training,5.199435392,1.65,3.930227048,-2.280227048,-0.635402909,,,,
SVM,Training,1.146032167,25,23.92947108,1.070528919,0.335439043,,,,
SVM,Training,1.139837825,1.75,2.817631877,-1.067631877,-0.284067785,,,,
SVM,Training,1.13779974,4.86,5.926676962,-1.066676962,-0.28379111,,,,
SVM,Training,10.78134193,15.22,18.50349538,-3.283495382,-0.926088056,,,,
SVM,Training,1.337299217,36.416,35.25958346,1.156416541,0.360323967,,,,
SVM,Training,1.140794259,3.96,2.891920293,1.068079707,0.334729413,,,,
SVM,Training,1.141162055,4.7,3.631748131,1.068251869,0.334779295,,,,
SVM,Training,23.65245008,16.78,21.64337846,-4.863378463,-1.383840512,,,,
SVM,Training,2.501915983,10.076,8.494255399,1.581744601,0.483557747,,,,
SVM,Training,9.274952092,15.438,12.3925194,3.045480601,0.907657959,,,,
SVM,Training,22.44896725,20,24.73803411,-4.738034112,-1.347523467,,,,
SVM,Training,1.148508004,22.31,21.23831534,1.071684657,0.335773904,,,,
SVM,Training,1.137492899,33.1,32.03346688,1.066533121,0.334281308,,,,
SVM,Training,0.153536206,25.67,25.27816304,0.391836964,0.138796068,,,,
SVM,Training,0.9273908,22.3,21.33698868,0.963011319,0.304287089,,,,
SVM,Training,28.35060907,11.3,5.975471,5.324529,1.567985306,,,,
SVM,Training,3.036219156,3.1,4.842475009,-1.742475009,-0.479595609,,,,
SVM,Training,1.140638288,9.343,10.41100669,-1.068006689,-0.284176383,,,,
SVM,Training,1.14368609,8.938,7.868567398,1.069432602,0.335121398,,,,
SVM,Training,0.224224956,6.95,6.476476024,0.473523976,0.162463914,,,,
SVM,Training,0.448415069,10.851,10.18136199,0.669638014,0.21928564,,,,
SVM,Training,11.21029079,6.653,10.00117723,-3.348177235,-0.944828858,,,,
SVM,Training,0.051715521,14.531,14.30358953,0.227410469,0.091155434,,,,
SVM,Training,1.130455113,3.4,4.463228627,-1.063228627,-0.282791996,,,,
SVM,Training,4.148194108,7.05,5.013288408,2.036711592,0.615379057,,,,
SVM,Training,0.284748306,22.1,21.56638187,0.533618127,0.179875485,,,,
SVM,Training,9.813621029,15,18.13266995,-3.132669952,-0.882388169,,,,
SVM,Training,0.686268012,1.43,2.258412948,-0.828412948,-0.214756927,,,,
SVM,Training,1.145307528,17.575,16.50480958,1.070190417,0.335340966,,,,
SVM,Training,5.268250413,17.635,15.33973304,2.295266959,0.69029242,,,,
SVM,Training,46.50266804,27.5,20.68071352,6.819286476,2.001073624,,,,
SVM,Training,0.019837704,16.8,16.94084638,-0.140846384,-0.015542639,,,,
SVM,Training,63.25753933,10.9,18.85346084,-7.95346084,-2.279155371,,,,
SVM,Training,76.25280849,9,17.73228541,-8.73228541,-2.504810589,,,,
SVM,Training,10.52138576,14.74,17.98366857,-3.243668565,-0.914548706,,,,
SVM,Training,1.130455113,3.4,4.463228627,-1.063228627,-0.282791996,,,,
SVM,Training,1.134318621,15.46,14.39495605,1.065043952,0.333849839,,,,
SVM,Training,1.138553009,10.302,9.234970006,1.067029994,0.334425271,,,,
SVM,Training,84.01517273,15.05,24.21597909,-9.165979093,-2.630468209,,,,
SVM,Training,1.062033297,18.888,19.91855,-1.030549997,-0.273323749,,,,
SVM,Training,1.141302792,12.6,13.66831774,-1.068317739,-0.284266506,,,,
SVM,Training,1.139086484,12.889,11.82172005,1.067279946,0.334497692,,,,
SVM,Training,1.133337742,15.184,14.11941663,1.064583366,0.333716389,,,,
SVM,Training,1.846942397,18.834,20.19302259,-1.359022589,-0.368494801,,,,
